data
"{'date': '2024-01-10', 'implied_volatility': '0.23177847198713308', 'price': '186.19', 'realized_volatility': '0.18890338061661453184254926868722382927552623852765086632'}"
"{'date': '2024-01-11', 'implied_volatility': '0.22908401783840016', 'price': '185.59', 'realized_volatility': '0.18815321734128506435326324836351128818920855030320095661'}"
"{'date': '2024-01-12', 'implied_volatility': '0.23140353278867404', 'price': '185.92', 'realized_volatility': '0.19048478617414282738752717365255225161833124026189041040'}"
"{'date': '2024-01-16', 'implied_volatility': '0.2316901317951795', 'price': '183.63', 'realized_volatility': '0.19433083800864487319518379483743912276302707167305303492'}"
"{'date': '2024-01-17', 'implied_volatility': '0.23446181546107075', 'price': '182.68', 'realized_volatility': '0.19038442724740131475521587865400848736308793351909299773'}"
"{'date': '2024-01-18', 'implied_volatility': '0.2289293350540222', 'price': '188.63', 'realized_volatility': '0.18959374342201439272419140863871536555445497571834703656'}"
"{'date': '2024-01-19', 'implied_volatility': '0.22924336437590526', 'price': '191.56', 'realized_volatility': '0.15534193223912739335609247462464406873920742177539765852'}"
"{'date': '2024-01-22', 'implied_volatility': '0.19102710143771834', 'price': '193.89', 'realized_volatility': '0.14694682679210184071052907378567612726827043953547806491'}"
"{'date': '2024-01-23', 'implied_volatility': '0.2149013835354726', 'price': '195.18', 'realized_volatility': '0.14160500042012915571608764576233961513462214232365379484'}"
"{'date': '2024-01-24', 'implied_volatility': '0.19108411019816973', 'price': '194.50', 'realized_volatility': '0.14486113805851332705625983328828001443599595239220969157'}"
"{'date': '2024-01-25', 'implied_volatility': '0.22347452553870784', 'price': '194.17', 'realized_volatility': '0.14830161115801766020309940900042984765246044098360985147'}"
"{'date': '2024-01-26', 'implied_volatility': '0.23616649438057824', 'price': '192.42', 'realized_volatility': '0.15037424325240230519582083822986430170875227660479158321'}"
"{'date': '2024-01-29', 'implied_volatility': '0.23922228973194237', 'price': '191.73', 'realized_volatility': '0.14910571071033027508789815986124056045545128752633994427'}"
"{'date': '2024-01-30', 'implied_volatility': '0.24070998146176853', 'price': '188.04', 'realized_volatility': '0.15031654054538783222457804533439711885769717089047525770'}"
"{'date': '2024-01-31', 'implied_volatility': '0.25511098156573797', 'price': '184.40', 'realized_volatility': '0.13487214422424500784215577803427236970890719269995591109'}"
"{'date': '2024-02-01', 'implied_volatility': '0.2546293637446765', 'price': '186.86', 'realized_volatility': '0.11938874635790109551486098666561419151395864577109818821'}"
"{'date': '2024-02-02', 'implied_volatility': '0.20091670960154867', 'price': '185.85', 'realized_volatility': '0.14163512792180241959309970764249155005646918626396008886'}"
"{'date': '2024-02-05', 'implied_volatility': '0.19183294862851885', 'price': '187.68', 'realized_volatility': '0.17172242889957655039138187608605457918979361319316877808'}"
"{'date': '2024-02-06', 'implied_volatility': '0.1855790303960024', 'price': '189.30', 'realized_volatility': '0.16938141783958286037010288744630548445987242671047214031'}"
"{'date': '2024-02-07', 'implied_volatility': '0.18100844950524791', 'price': '189.41', 'realized_volatility': '0.16695784994331317963679701993505946619004093120020496583'}"
"{'date': '2024-02-08', 'implied_volatility': '0.17472687989465105', 'price': '188.32', 'realized_volatility': '0.170639994270823673243767147596002871880118391209813318'}"
"{'date': '2024-02-09', 'implied_volatility': '0.17492122446253056', 'price': '188.85', 'realized_volatility': '0.174626146472983532292015254908581127208880317352595520'}"
"{'date': '2024-02-12', 'implied_volatility': '0.19457411765978075', 'price': '187.15', 'realized_volatility': '0.174661348265253497055205397366504445927763520423628523'}"
"{'date': '2024-02-13', 'implied_volatility': '0.1999258403430804', 'price': '185.04', 'realized_volatility': '0.176656768690462281389192437020604630279826620969373742'}"
"{'date': '2024-02-14', 'implied_volatility': '0.1904847983568179', 'price': '184.15', 'realized_volatility': '0.176601048354315699755900821345190811691624680573456112'}"
"{'date': '2024-02-15', 'implied_volatility': '0.19254305966918678', 'price': '183.86', 'realized_volatility': '0.175770990128345747868846599818751861046040764622777205'}"
"{'date': '2024-02-16', 'implied_volatility': '0.21261989630212913', 'price': '182.31', 'realized_volatility': '0.177074224171522496894999159902114740964074002316130469'}"
"{'date': '2024-02-20', 'implied_volatility': '0.21601456342066566', 'price': '181.56', 'realized_volatility': '0.180714390017953024642922472459389488325321457212680000'}"
"{'date': '2024-02-21', 'implied_volatility': '0.2150292384119564', 'price': '182.32', 'realized_volatility': '0.186768159935550735523603078231411654142075872328485215'}"
"{'date': '2024-02-22', 'implied_volatility': '0.1908400385143902', 'price': '184.37', 'realized_volatility': '0.235881916403178102501395487596150386678734740739561168'}"
"{'date': '2024-02-23', 'implied_volatility': '0.18141432206037844', 'price': '182.52', 'realized_volatility': '0.233572141433112453790458628662895983525640537231489421'}"
"{'date': '2024-02-26', 'implied_volatility': '0.19478153364930512', 'price': '181.16', 'realized_volatility': '0.232659883413587602178296326392921587198801526835669241'}"
"{'date': '2024-02-27', 'implied_volatility': '0.18835471396071002', 'price': '182.63', 'realized_volatility': '0.232202119912166881963607013308175373699698836611328451'}"
"{'date': '2024-02-28', 'implied_volatility': '0.20046463981881635', 'price': '181.42', 'realized_volatility': '0.241963573159664533709611998728907534606367341570358962'}"
"{'date': '2024-02-29', 'implied_volatility': '0.19716931110336305', 'price': '180.75', 'realized_volatility': '0.243709583591265738592995736217717353028978138293882336'}"
"{'date': '2024-03-01', 'implied_volatility': '0.1966011042630667', 'price': '179.66', 'realized_volatility': '0.245243506379206058890326210356503809484321412855599645'}"
"{'date': '2024-03-04', 'implied_volatility': '0.2132429108853289', 'price': '175.10', 'realized_volatility': '0.245538497250372768593714914023803552469939518741624389'}"
"{'date': '2024-03-05', 'implied_volatility': '0.2259675914666897', 'price': '170.12', 'realized_volatility': '0.229418017551172192482110093017059755294843344342474126'}"
"{'date': '2024-03-06', 'implied_volatility': '0.22268647021596366', 'price': '169.12', 'realized_volatility': '0.207620931529860387544616411690153339053279313821966793'}"
"{'date': '2024-03-07', 'implied_volatility': '0.22093945599804204', 'price': '169', 'realized_volatility': '0.207278297113911887943944380851982918928499595604405725'}"
"{'date': '2024-03-08', 'implied_volatility': '0.22196288746100534', 'price': '170.73', 'realized_volatility': '0.208551190538404230798749884702187080329436128095951972'}"
"{'date': '2024-03-11', 'implied_volatility': '0.2107129588095611', 'price': '172.75', 'realized_volatility': '0.207109568986461212380400788355700770234466189386072368'}"
"{'date': '2024-03-12', 'implied_volatility': '0.1985263399731458', 'price': '173.23', 'realized_volatility': '0.206773215910937042843110101725828604822618219230322920'}"
"{'date': '2024-03-13', 'implied_volatility': '0.2075664174999949', 'price': '171.13', 'realized_volatility': '0.252143861583831727407929110805224672203334902067464791'}"
"{'date': '2024-03-14', 'implied_volatility': '0.20104800206776174', 'price': '173', 'realized_volatility': '0.250512002480189233823073694443353132374251450733867866'}"
"{'date': '2024-03-15', 'implied_volatility': '0.21396642973262814', 'price': '172.62', 'realized_volatility': '0.259028850744487757033100671432588611382130989593354315'}"
"{'date': '2024-03-18', 'implied_volatility': '0.21379925212812295', 'price': '173.72', 'realized_volatility': '0.267722329816739959214494598069446757816134976056032419'}"
"{'date': '2024-03-19', 'implied_volatility': '0.20254030503798695', 'price': '176.08', 'realized_volatility': '0.268333514957823100762416330941288383442665725810042338'}"
"{'date': '2024-03-20', 'implied_volatility': '0.1824242562205536', 'price': '178.67', 'realized_volatility': '0.264991138273612354229530417288871221363816101991265495'}"
"{'date': '2024-03-21', 'implied_volatility': '0.2354974884183435', 'price': '171.37', 'realized_volatility': '0.264076360993035149303210092900733224178220118985641674'}"
"{'date': '2024-03-22', 'implied_volatility': '0.20772536247865994', 'price': '172.28', 'realized_volatility': '0.221547679428688154892303990681145626129368175582096626'}"
"{'date': '2024-03-25', 'implied_volatility': '0.21437831243520905', 'price': '170.85', 'realized_volatility': '0.222019669101356528433663773745847666225064013606739352'}"
"{'date': '2024-03-26', 'implied_volatility': '0.20870128678380928', 'price': '169.71', 'realized_volatility': '0.224518412800966554557820478997567783131776804875064877'}"
"{'date': '2024-03-27', 'implied_volatility': '0.1923566360231466', 'price': '173.31', 'realized_volatility': '0.224229419116954099312592811602275711271953859479502884'}"
"{'date': '2024-03-28', 'implied_volatility': '0.20200607982887958', 'price': '171.48', 'realized_volatility': '0.212109361353112442106924491641937823955776859439815659'}"
"{'date': '2024-04-01', 'implied_volatility': '0.2529548151370945', 'price': '170.03', 'realized_volatility': '0.225411714172149585486739773531716991269864227404750926'}"
"{'date': '2024-04-02', 'implied_volatility': '0.2556334375058725', 'price': '168.84', 'realized_volatility': '0.233678122731565099767615795732483807818280483649708169'}"
"{'date': '2024-04-03', 'implied_volatility': '0.2571295707038525', 'price': '169.65', 'realized_volatility': '0.233123571238942748657296357578293174197442063740413351'}"
"{'date': '2024-04-04', 'implied_volatility': '0.26495108241054', 'price': '168.82', 'realized_volatility': '0.245552399023444944315984473777282667303523455125132550'}"
"{'date': '2024-04-05', 'implied_volatility': '0.2584035088129545', 'price': '169.58', 'realized_volatility': '0.317793993138540852107060974552768309764049357819656557'}"
"{'date': '2024-04-08', 'implied_volatility': '0.2502278035507685', 'price': '168.45', 'realized_volatility': '0.318996880511091342546894402377650567638692381262397163'}"
"{'date': '2024-04-09', 'implied_volatility': '0.2483129159447745', 'price': '169.67', 'realized_volatility': '0.318425788160649391734813811113763630275476220464055618'}"
"{'date': '2024-04-10', 'implied_volatility': '0.252418732377857', 'price': '167.78', 'realized_volatility': '0.317476143591239290208654214767553446759481056284407046'}"
"{'date': '2024-04-11', 'implied_volatility': '0.2546025994998315', 'price': '175.04', 'realized_volatility': '0.316998471182235248508520351337125229136311444225454380'}"
"{'date': '2024-04-12', 'implied_volatility': '0.2772659925791095', 'price': '176.55', 'realized_volatility': '0.283663069115357585569874013214376528722366889774343247'}"
"{'date': '2024-04-15', 'implied_volatility': '0.2732359703988675', 'price': '172.69', 'realized_volatility': '0.288831921948752474457243486672021969258021612618455301'}"
"{'date': '2024-04-16', 'implied_volatility': '0.283905566105243', 'price': '169.38', 'realized_volatility': '0.279309851713467272090687918819314566862570220485388936'}"
"{'date': '2024-04-17', 'implied_volatility': '0.284143847973109', 'price': '168', 'realized_volatility': '0.274170297060381131033986548413827683556141333906886922'}"
"{'date': '2024-04-18', 'implied_volatility': '0.2938912013867335', 'price': '167.04', 'realized_volatility': '0.272739928920714525059217304688803752782080500335565147'}"
"{'date': '2024-04-19', 'implied_volatility': '0.29398687229736', 'price': '165', 'realized_volatility': '0.272004292624647325553030406931503056994607429663587799'}"
"{'date': '2024-04-22', 'implied_volatility': '0.274658679936011', 'price': '165.84', 'realized_volatility': '0.269331427894838440038703568702062167663281574600772629'}"
"{'date': '2024-04-23', 'implied_volatility': '0.27193455001208755', 'price': '166.90', 'realized_volatility': '0.269837082280847266102724564066005729804565108707993355'}"
"{'date': '2024-04-24', 'implied_volatility': '0.26977223497169', 'price': '169.02', 'realized_volatility': '0.269947777617930366919601415939489157384540525500910492'}"
"{'date': '2024-04-25', 'implied_volatility': '0.2775229479791485', 'price': '169.89', 'realized_volatility': '0.276494053526736229617525820665632854395552626163713043'}"
"{'date': '2024-04-26', 'implied_volatility': '0.2709168222481275', 'price': '169.30', 'realized_volatility': '0.281869773902362813567604529361967061832865831963614587'}"
"{'date': '2024-04-29', 'implied_volatility': '0.265903621287254', 'price': '173.50', 'realized_volatility': '0.281616814143619104265210627284366092370369086674998324'}"
"{'date': '2024-04-30', 'implied_volatility': '0.282160101792581', 'price': '170.33', 'realized_volatility': '0.268665571726787870050107289543880434310187431423086297'}"
"{'date': '2024-05-01', 'implied_volatility': '0.282537752150186', 'price': '169.30', 'realized_volatility': '0.260458218917925733504978578352075640283200254116602230'}"
"{'date': '2024-05-02', 'implied_volatility': '0.2713264601203965', 'price': '173.03', 'realized_volatility': '0.260617929077092037143529078981864935709215338713751111'}"
"{'date': '2024-05-03', 'implied_volatility': '0.17821216504749726', 'price': '183.38', 'realized_volatility': '0.250433050605396400385803853203404996944723711723975849'}"
"{'date': '2024-05-06', 'implied_volatility': '0.18707612755745845', 'price': '181.71', 'realized_volatility': '0.147627747363354125797321404590656995892040084939520936'}"
"{'date': '2024-05-07', 'implied_volatility': '0.17113345452738485', 'price': '182.40', 'realized_volatility': '0.146532672300326717718210903684445129103589534790330877'}"
"{'date': '2024-05-08', 'implied_volatility': '0.16806728044440655', 'price': '182.74', 'realized_volatility': '0.148134273800980027970107778185179369029410684368006302'}"
"{'date': '2024-05-09', 'implied_volatility': '0.1647228440801662', 'price': '184.57', 'realized_volatility': '0.154167521620861106437311761815131494765542115148268885'}"
"{'date': '2024-05-10', 'implied_volatility': '0.15544232050027407', 'price': '183.05', 'realized_volatility': '0.164149722667200261179649750332267514979947763093588527'}"
"{'date': '2024-05-13', 'implied_volatility': '0.20781226197221456', 'price': '186.28', 'realized_volatility': '0.291841853526047050359419546892100094431907515593085123'}"
"{'date': '2024-05-14', 'implied_volatility': '0.1907788265598789', 'price': '187.43', 'realized_volatility': '0.301985733746716928642608558880941716009620905172785401'}"
"{'date': '2024-05-15', 'implied_volatility': '0.18574797349192845', 'price': '189.72', 'realized_volatility': '0.301840287267279849569336032323332225125696639828375852'}"
"{'date': '2024-05-16', 'implied_volatility': '0.1851042253683626', 'price': '189.84', 'realized_volatility': '0.300088505930622644324895153905888250656375253326894076'}"
"{'date': '2024-05-17', 'implied_volatility': '0.1812585371063123', 'price': '189.87', 'realized_volatility': '0.307760564702872922098208228855563752134996612080935101'}"
"{'date': '2024-05-20', 'implied_volatility': '0.1788858267411608', 'price': '191.04', 'realized_volatility': '0.309931982778801093252375767914166895334750344073065408'}"
"{'date': '2024-05-21', 'implied_volatility': '0.1760065538327119', 'price': '192.35', 'realized_volatility': '0.318659422479453540228460373772181389317612608289642971'}"
"{'date': '2024-05-22', 'implied_volatility': '0.18355118812039622', 'price': '190.90', 'realized_volatility': '0.320637655711153200652706531362879158804274616345829237'}"
"{'date': '2024-05-23', 'implied_volatility': '0.18964512152825985', 'price': '186.88', 'realized_volatility': '0.319937560140711068335742050138299347148140371651106728'}"
"{'date': '2024-05-24', 'implied_volatility': '0.1838078217157291', 'price': '189.98', 'realized_volatility': '0.311921608244320034145935812548290420090856377059529672'}"
"{'date': '2024-05-28', 'implied_volatility': '0.19871868923860075', 'price': '189.99', 'realized_volatility': '0.313690509531224841238902409423572152738955837822388252'}"
"{'date': '2024-05-29', 'implied_volatility': '0.2083072883983514', 'price': '190.29', 'realized_volatility': '0.313915663364678410299580139672991608040919482227459571'}"
"{'date': '2024-05-30', 'implied_volatility': '0.22155295239887351', 'price': '191.29', 'realized_volatility': '0.318965477739984881519324080956485955243775876409702461'}"
"{'date': '2024-05-31', 'implied_volatility': '0.21616132399794868', 'price': '192.25', 'realized_volatility': '0.333500554185410086016646797641471948372030383343519809'}"
"{'date': '2024-06-03', 'implied_volatility': '0.2071732139301078', 'price': '194.03', 'realized_volatility': '0.337757969519886966625423998476063750884033187668257419'}"
"{'date': '2024-06-04', 'implied_volatility': '0.20622460456188085', 'price': '194.35', 'realized_volatility': '0.336844278733071232861600931170690209447989624370356626'}"
"{'date': '2024-06-05', 'implied_volatility': '0.21018127130810876', 'price': '195.87', 'realized_volatility': '0.344780323636135797103902694995404487289295132214357387'}"
"{'date': '2024-06-06', 'implied_volatility': '0.20758845081378516', 'price': '194.48', 'realized_volatility': '0.344467094141031304914454991273051019071618577273168667'}"
"{'date': '2024-06-07', 'implied_volatility': '0.2075019207522239', 'price': '196.89', 'realized_volatility': '0.343778446977028443587808103613216962448066839017279704'}"
"{'date': '2024-06-10', 'implied_volatility': '0.18976770377877555', 'price': '193.12', 'realized_volatility': '0.347023379925338074991872434334446448944773798888729307'}"
"{'date': '2024-06-11', 'implied_volatility': '0.20777430654947385', 'price': '207.15', 'realized_volatility': '0.349670926048043282324443378994520398122266610669165771'}"
"{'date': '2024-06-12', 'implied_volatility': '0.22485540572498244', 'price': '213.07', 'realized_volatility': '0.255340129782938881992941706138543895090970976651431710'}"
"{'date': '2024-06-13', 'implied_volatility': '0.2156919246998763', 'price': '214.24', 'realized_volatility': '0.242095510382839683118622405595587917669567923197379554'}"
"{'date': '2024-06-14', 'implied_volatility': '0.21146590591434505', 'price': '212.49', 'realized_volatility': '0.241477022067065430253017085976370113590513575220902095'}"
"{'date': '2024-06-17', 'implied_volatility': '0.22094070692563728', 'price': '216.67', 'realized_volatility': '0.255734582904016758311940082802364823331172668894414180'}"
"{'date': '2024-06-18', 'implied_volatility': '0.2230848666472412', 'price': '214.29', 'realized_volatility': '0.256631549440230297494330317370903754493262048872280113'}"
"{'date': '2024-06-20', 'implied_volatility': '0.21566394555025992', 'price': '209.68', 'realized_volatility': '0.254031020187064738957463049099582776848030869395696675'}"
"{'date': '2024-06-21', 'implied_volatility': '0.19750359963166025', 'price': '207.49', 'realized_volatility': '0.242045859112969723018379905652181571383702139970041357'}"
"{'date': '2024-06-24', 'implied_volatility': '0.2001445271405054', 'price': '208.14', 'realized_volatility': '0.238775544439868576822613373458600598978690960402655821'}"
"{'date': '2024-06-25', 'implied_volatility': '0.19329909027259526', 'price': '209.07', 'realized_volatility': '0.258720074505633294399983372651040130273121818932232820'}"
"{'date': '2024-06-26', 'implied_volatility': '0.1960657443707874', 'price': '213.25', 'realized_volatility': '0.258562372415427941507488255117593674790557623233689699'}"
"{'date': '2024-06-27', 'implied_volatility': '0.19820386388697014', 'price': '214.10', 'realized_volatility': '0.250027389603482837152438873008854613747595814684753693'}"
"{'date': '2024-06-28', 'implied_volatility': '0.20473594451584445', 'price': '210.62', 'realized_volatility': '0.249772099537632911800486277058558504202927541726903162'}"
"{'date': '2024-07-01', 'implied_volatility': '0.2530994204431905', 'price': '216.75', 'realized_volatility': '0.243306281104415069676932288173773719277263013712282417'}"
"{'date': '2024-07-02', 'implied_volatility': '0.25013801412421754', 'price': '220.27', 'realized_volatility': '0.227744351281511927580206102249896161464628975548906919'}"
"{'date': '2024-07-03', 'implied_volatility': '0.25269218930946646', 'price': '221.55', 'realized_volatility': '0.228780964859539118546640841183623725953186742955389808'}"
"{'date': '2024-07-05', 'implied_volatility': '0.2601013651185195', 'price': '226.34', 'realized_volatility': '0.229049122814699705860409206755294027658512251113152380'}"
"{'date': '2024-07-08', 'implied_volatility': '0.252230018123011', 'price': '227.82', 'realized_volatility': '0.276772062829693197504909640016188930338576594991503678'}"
"{'date': '2024-07-09', 'implied_volatility': '0.25093741216861953', 'price': '228.68', 'realized_volatility': '0.278044683232784049186521141922683069331482673902449342'}"
