data
"{'date': '2024-03-12', 'implied_volatility': '0.2037565415509671', 'price': '415.28', 'realized_volatility': '0.182069976730085590023335588598275640734738060293569455'}"
"{'date': '2024-03-13', 'implied_volatility': '0.20506029008065935', 'price': '415.10', 'realized_volatility': '0.162387009311381559045717977742587541809706734563230798'}"
"{'date': '2024-03-14', 'implied_volatility': '0.21095514743464483', 'price': '425.22', 'realized_volatility': '0.169195428116608810505687880958703188848128009292087600'}"
"{'date': '2024-03-15', 'implied_volatility': '0.21044149476060775', 'price': '416.42', 'realized_volatility': '0.161374816573472610662811740571086665074160877272748505'}"
"{'date': '2024-03-18', 'implied_volatility': '0.20752095777207752', 'price': '417.32', 'realized_volatility': '0.144835840509696163091610607809842061640471141771249615'}"
"{'date': '2024-03-19', 'implied_volatility': '0.19971271805686547', 'price': '421.41', 'realized_volatility': '0.146585905776507156477475956635676409682499408101852303'}"
"{'date': '2024-03-20', 'implied_volatility': '0.19567922839928', 'price': '425.23', 'realized_volatility': '0.157015482635132566862701978439397061675623279769801110'}"
"{'date': '2024-03-21', 'implied_volatility': '0.19988134459498108', 'price': '429.37', 'realized_volatility': '0.160317314201933336672844044255121517127414715894541796'}"
"{'date': '2024-03-22', 'implied_volatility': '0.18243507853395263', 'price': '428.74', 'realized_volatility': '0.157488892729988844849854529380589503596057248767923849'}"
"{'date': '2024-03-25', 'implied_volatility': '0.2313792605094947', 'price': '422.86', 'realized_volatility': '0.167678782370625834199981461412659772775531379411180497'}"
"{'date': '2024-03-26', 'implied_volatility': '0.2353127143608374', 'price': '421.65', 'realized_volatility': '0.161442285259578030008224125659704963186983615558135606'}"
"{'date': '2024-03-27', 'implied_volatility': '0.22217096498990654', 'price': '421.43', 'realized_volatility': '0.180570034229315040138672216583401225463986415490180766'}"
"{'date': '2024-03-28', 'implied_volatility': '0.22131572757155887', 'price': '420.72', 'realized_volatility': '0.190483262921488841005926733862823866182076509575937705'}"
"{'date': '2024-04-01', 'implied_volatility': '0.254506732250314', 'price': '424.57', 'realized_volatility': '0.193486710881182067706807564243217743477769773621495107'}"
"{'date': '2024-04-02', 'implied_volatility': '0.2614908951579465', 'price': '421.44', 'realized_volatility': '0.221779024482344291044471351602731596115148671823235053'}"
"{'date': '2024-04-03', 'implied_volatility': '0.26345808291205597', 'price': '420.45', 'realized_volatility': '0.226089884032419337990692339068316379806229322122682332'}"
"{'date': '2024-04-04', 'implied_volatility': '0.275477450650706', 'price': '417.88', 'realized_volatility': '0.227547608683435504425383643235269117140849216859943075'}"
"{'date': '2024-04-05', 'implied_volatility': '0.267834903501121', 'price': '425.52', 'realized_volatility': '0.239388606670997899590539637762648054563940118464698480'}"
"{'date': '2024-04-08', 'implied_volatility': '0.2650667938128425', 'price': '424.59', 'realized_volatility': '0.238501195489430009224037239198074688966882576510858962'}"
"{'date': '2024-04-09', 'implied_volatility': '0.267654736908648', 'price': '426.28', 'realized_volatility': '0.241051711517911374131229169729842931617802501255192922'}"
"{'date': '2024-04-10', 'implied_volatility': '0.27440674721859803', 'price': '423.26', 'realized_volatility': '0.240848006830043504841095033403362197497934729008189253'}"
"{'date': '2024-04-11', 'implied_volatility': '0.272301765193111', 'price': '427.93', 'realized_volatility': '0.239894955855520555708562915359343372553732240705075378'}"
"{'date': '2024-04-12', 'implied_volatility': '0.29310331859012395', 'price': '421.90', 'realized_volatility': '0.237801757857348976030149661001570007546673923894902271'}"
"{'date': '2024-04-15', 'implied_volatility': '0.298987978699442', 'price': '413.64', 'realized_volatility': '0.233161831289142920263655377630648210613059629874776082'}"
"{'date': '2024-04-16', 'implied_volatility': '0.298528591734014', 'price': '414.58', 'realized_volatility': '0.224073998636747931648854070499778243961319710093050746'}"
"{'date': '2024-04-17', 'implied_volatility': '0.3069157197707635', 'price': '411.84', 'realized_volatility': '0.230368183079372520830789913006157681892271336334942274'}"
"{'date': '2024-04-18', 'implied_volatility': '0.3060776876516925', 'price': '404.27', 'realized_volatility': '0.229823270430082664023012246199338892748761568966592669'}"
"{'date': '2024-04-19', 'implied_volatility': '0.31051877301230846', 'price': '399.12', 'realized_volatility': '0.220388595339304242636611967412975919312767097619631552'}"
"{'date': '2024-04-22', 'implied_volatility': '0.2970653294830535', 'price': '400.96', 'realized_volatility': '0.220201877216643514969627486480194564680547327191747748'}"
"{'date': '2024-04-23', 'implied_volatility': '0.29100477225147503', 'price': '407.57', 'realized_volatility': '0.221672514343464155325599813186244883850692125825261760'}"
"{'date': '2024-04-24', 'implied_volatility': '0.3032358871401345', 'price': '409.06', 'realized_volatility': '0.214379199854196090785985452685733178759008955920135903'}"
"{'date': '2024-04-25', 'implied_volatility': '0.34571431540665853', 'price': '399.04', 'realized_volatility': '0.216044752211820958704442938498348601602804917892379314'}"
"{'date': '2024-04-26', 'implied_volatility': '0.22275133592083374', 'price': '406.32', 'realized_volatility': '0.201878681464777605533155133084516645367793407646339378'}"
"{'date': '2024-04-29', 'implied_volatility': '0.22341993758309708', 'price': '402.25', 'realized_volatility': '0.192550186610268358958288245295558867097743987368046223'}"
"{'date': '2024-04-30', 'implied_volatility': '0.2406553596786335', 'price': '389.33', 'realized_volatility': '0.189366718248829928489464035723398521658752077052040940'}"
"{'date': '2024-05-01', 'implied_volatility': '0.2303975398519858', 'price': '394.94', 'realized_volatility': '0.192429474905246778390781768628128390102495937515915196'}"
"{'date': '2024-05-02', 'implied_volatility': '0.21691020525776555', 'price': '397.84', 'realized_volatility': '0.185817086796927055626683541188346372450560303614162435'}"
"{'date': '2024-05-03', 'implied_volatility': '0.19860996314001406', 'price': '406.66', 'realized_volatility': '0.184284242625391549211446572882368149263676933114425272'}"
"{'date': '2024-05-06', 'implied_volatility': '0.19551643604137559', 'price': '413.54', 'realized_volatility': '0.168706351211429321607175479409427021489453781437064037'}"
"{'date': '2024-05-07', 'implied_volatility': '0.1961464486170296', 'price': '409.34', 'realized_volatility': '0.171046728033537556918892843875097775552640925610079289'}"
"{'date': '2024-05-08', 'implied_volatility': '0.19660072138951215', 'price': '410.54', 'realized_volatility': '0.167354174228631741264766965478760278833878179364378826'}"
"{'date': '2024-05-09', 'implied_volatility': '0.18857826303464043', 'price': '412.32', 'realized_volatility': '0.167215680018841087312173760522373418869298432953512686'}"
"{'date': '2024-05-10', 'implied_volatility': '0.1809146486902516', 'price': '414.74', 'realized_volatility': '0.170104632956623842744819111966194143487482631067036802'}"
"{'date': '2024-05-13', 'implied_volatility': '0.1914989800245392', 'price': '413.72', 'realized_volatility': '0.173519247404975561435716424819095197013206250535447262'}"
"{'date': '2024-05-14', 'implied_volatility': '0.19017863021442985', 'price': '416.56', 'realized_volatility': '0.185527696842659083329116590779565640051101035896274444'}"
"{'date': '2024-05-15', 'implied_volatility': '0.17422279552096193', 'price': '423.08', 'realized_volatility': '0.183926469715539707058477139020643916005696806455471285'}"
"{'date': '2024-05-16', 'implied_volatility': '0.17548722420533605', 'price': '420.99', 'realized_volatility': '0.176058545072052566085070967215967175330053727946960206'}"
"{'date': '2024-05-17', 'implied_volatility': '0.17507610299987225', 'price': '420.21', 'realized_volatility': '0.180860852490049743207528300715664405846810585861649912'}"
"{'date': '2024-05-20', 'implied_volatility': '0.17341138785050386', 'price': '425.34', 'realized_volatility': '0.181437573335124168675399331826036587063261914925065980'}"
"{'date': '2024-05-21', 'implied_volatility': '0.1681438241745427', 'price': '429.04', 'realized_volatility': '0.176377816307495838090676070953424117529147299846309238'}"
"{'date': '2024-05-22', 'implied_volatility': '0.1728717511053537', 'price': '430.52', 'realized_volatility': '0.177246557946074112019890012134342944851303754549013178'}"
"{'date': '2024-05-23', 'implied_volatility': '0.1746322705492721', 'price': '427', 'realized_volatility': '0.177415770154576642192171362089299630135500597484563853'}"
"{'date': '2024-05-24', 'implied_volatility': '0.1612731464997783', 'price': '430.16', 'realized_volatility': '0.176881092409578013765474190033612498560746231845496795'}"
"{'date': '2024-05-28', 'implied_volatility': '0.17081638317814105', 'price': '430.32', 'realized_volatility': '0.175174570170823557942978272640494906590784646879702064'}"
"{'date': '2024-05-29', 'implied_volatility': '0.1778069940005944', 'price': '429.17', 'realized_volatility': '0.175297958352801026106318570057177952268690549182126916'}"
"{'date': '2024-05-30', 'implied_volatility': '0.2027863194577921', 'price': '414.67', 'realized_volatility': '0.181247091184395709665543586302163035499068099258954731'}"
"{'date': '2024-05-31', 'implied_volatility': '0.1923259296205193', 'price': '415.13', 'realized_volatility': '0.155863849991442567943723027785210586133490872936125992'}"
"{'date': '2024-06-03', 'implied_volatility': '0.19039865327039496', 'price': '413.52', 'realized_volatility': '0.156936771475054160059413888228887605144666229601165499'}"
"{'date': '2024-06-04', 'implied_volatility': '0.188573650924534', 'price': '416.07', 'realized_volatility': '0.156882620082337587614075590681601634260906788809502484'}"
"{'date': '2024-06-05', 'implied_volatility': '0.17329298158715556', 'price': '424.01', 'realized_volatility': '0.163322739498407111571465533805819609947162256782277079'}"
"{'date': '2024-06-06', 'implied_volatility': '0.1756515235460666', 'price': '424.52', 'realized_volatility': '0.149948828122585544116553725513031988392506203169652914'}"
"{'date': '2024-06-07', 'implied_volatility': '0.1727289775699288', 'price': '423.85', 'realized_volatility': '0.157973865383227991274250412314103856105170775762398007'}"
"{'date': '2024-06-10', 'implied_volatility': '0.1724271284711253', 'price': '427.87', 'realized_volatility': '0.165740548500557991765067537379955439734083255479950232'}"
"{'date': '2024-06-11', 'implied_volatility': '0.1753664219270789', 'price': '432.68', 'realized_volatility': '0.183727595882037005610969940618608619054162616195609604'}"
"{'date': '2024-06-12', 'implied_volatility': '0.18117604951112298', 'price': '441.06', 'realized_volatility': '0.179455895268171206946230683526614720997530585156405412'}"
"{'date': '2024-06-13', 'implied_volatility': '0.17570720910829596', 'price': '441.58', 'realized_volatility': '0.166828838631852621267677194600968284593731930128616238'}"
"{'date': '2024-06-14', 'implied_volatility': '0.17008672121813528', 'price': '442.57', 'realized_volatility': '0.170308280158921051204668027635009925537400045788508061'}"
"{'date': '2024-06-17', 'implied_volatility': '0.18317857249566383', 'price': '448.37', 'realized_volatility': '0.176370309955649490632455979140807223548248451797642344'}"
"{'date': '2024-06-18', 'implied_volatility': '0.1861808814469694', 'price': '446.34', 'realized_volatility': '0.172445461864593528806674348076139074280355533551917369'}"
"{'date': '2024-06-20', 'implied_volatility': '0.1844461635729701', 'price': '445.70', 'realized_volatility': '0.173925421912128208359362574380037753215492997166193730'}"
"{'date': '2024-06-21', 'implied_volatility': '0.17142758409517214', 'price': '449.78', 'realized_volatility': '0.179748235597930778900197608981807093252350596251597287'}"
"{'date': '2024-06-24', 'implied_volatility': '0.22172447706126192', 'price': '447.67', 'realized_volatility': '0.177114453488098598094378970513715727237225065575792512'}"
"{'date': '2024-06-25', 'implied_volatility': '0.22093394409813916', 'price': '450.95', 'realized_volatility': '0.216189927746885549178048427050384736556372139337997638'}"
"{'date': '2024-06-26', 'implied_volatility': '0.22224411805033423', 'price': '452.16', 'realized_volatility': '0.231903116833093427708952995255373949220581416148451884'}"
"{'date': '2024-06-27', 'implied_volatility': '0.2226939000176258', 'price': '452.85', 'realized_volatility': '0.238720325768816325082158696674445238261921203341603207'}"
"{'date': '2024-06-28', 'implied_volatility': '0.2291962259765173', 'price': '446.95', 'realized_volatility': '0.238918571112888756182088281671388424064202564034138073'}"
"{'date': '2024-07-01', 'implied_volatility': '0.24560466966413574', 'price': '456.73', 'realized_volatility': '0.236989642943464419291980529555886802262086269804841717'}"
"{'date': '2024-07-02', 'implied_volatility': '0.2435782250793213', 'price': '459.28', 'realized_volatility': '0.228011890279660643426231506663099681638979923475041528'}"
"{'date': '2024-07-03', 'implied_volatility': '0.24274818832068815', 'price': '460.77', 'realized_volatility': '0.227416502691411893410723949583536138523771838899444155'}"
"{'date': '2024-07-05', 'implied_volatility': '0.251241405099081', 'price': '467.56', 'realized_volatility': '0.238953589508420820945305921378345233371508572359987182'}"
"{'date': '2024-07-08', 'implied_volatility': '0.250270569572346', 'price': '466.24', 'realized_volatility': '0.259598970776870333615316775928054310981968441616331995'}"
