data
"{'date': '2023-11-08', 'implied_volatility': '0.42515964680910345', 'price': '113.59', 'realized_volatility': '0.424439437109516972745655759861054851902597533100430367'}"
"{'date': '2023-11-09', 'implied_volatility': '0.4182278307307325', 'price': '113.49', 'realized_volatility': '0.424695340585551128758190576892653312264056494348250368'}"
"{'date': '2023-11-10', 'implied_volatility': '0.41892830119337854', 'price': '118.59', 'realized_volatility': '0.448582522151528056807316936474775461702499107382096222'}"
"{'date': '2023-11-13', 'implied_volatility': '0.4277141475702735', 'price': '116.79', 'realized_volatility': '0.429699270606171479361967416191105131949884509530155809'}"
"{'date': '2023-11-14', 'implied_volatility': '0.411098678456037', 'price': '119.88', 'realized_volatility': '0.426677830310393412409043892344271331823925535876358170'}"
"{'date': '2023-11-15', 'implied_volatility': '0.41054343798625004', 'price': '118', 'realized_volatility': '0.416684005588488322710261329216164633475321716945689802'}"
"{'date': '2023-11-16', 'implied_volatility': '0.41424109010176446', 'price': '119.83', 'realized_volatility': '0.414069815353044809790792687734246598167484701834843451'}"
"{'date': '2023-11-17', 'implied_volatility': '0.411557819693595', 'price': '120.62', 'realized_volatility': '0.410790439652821420463037070544837129880419604540425551'}"
"{'date': '2023-11-20', 'implied_volatility': '0.397770304301681', 'price': '121.53', 'realized_volatility': '0.411276467348542850035895806808438012261210551307639923'}"
"{'date': '2023-11-21', 'implied_volatility': '0.4087905116322915', 'price': '119.16', 'realized_volatility': '0.427263476745688219543491363636738929868527665221051349'}"
"{'date': '2023-11-22', 'implied_volatility': '0.38210100125999846', 'price': '122.51', 'realized_volatility': '0.436452507902200409512028208153602858496573885571305212'}"
"{'date': '2023-11-24', 'implied_volatility': '0.3774264292407405', 'price': '122.31', 'realized_volatility': '0.425914216175659519392032787521310632221143139417031222'}"
"{'date': '2023-11-27', 'implied_volatility': '0.3536238437429285', 'price': '122.65', 'realized_volatility': '0.436130859124466103750242054154085079660218445339538520'}"
"{'date': '2023-11-28', 'implied_volatility': '0.3435749825686875', 'price': '122.01', 'realized_volatility': '0.440855942232324297047999472584282657790135407986472294'}"
"{'date': '2023-11-29', 'implied_volatility': '0.338648282432712', 'price': '123.85', 'realized_volatility': '0.445007557019845818092511431301070473028394593592077429'}"
"{'date': '2023-11-30', 'implied_volatility': '0.3430310339935855', 'price': '121.16', 'realized_volatility': '0.443135898928834263249695289678417036811136740185940966'}"
"{'date': '2023-12-01', 'implied_volatility': '0.338383393515099', 'price': '121.39', 'realized_volatility': '0.486508941319485242207933941642760822421617980206786831'}"
"{'date': '2023-12-04', 'implied_volatility': '0.3559382232498395', 'price': '118.57', 'realized_volatility': '0.493130991817826467436760222390558702527003289121838583'}"
"{'date': '2023-12-05', 'implied_volatility': '0.364895980249616', 'price': '118.38', 'realized_volatility': '0.486818042832968630426992953547827901975027174170218125'}"
"{'date': '2023-12-06', 'implied_volatility': '0.351285017299882', 'price': '116.82', 'realized_volatility': '0.491079497862068819117886187816866222874202728783133332'}"
"{'date': '2023-12-07', 'implied_volatility': '0.36304055351882003', 'price': '128.37', 'realized_volatility': '0.522383275066057646035169459922721787610438353605242263'}"
"{'date': '2023-12-08', 'implied_volatility': '0.3525193090219485', 'price': '128.92', 'realized_volatility': '0.413402877232556645036237070164023290281476636369036479'}"
"{'date': '2023-12-11', 'implied_volatility': '0.369907455253101', 'price': '134.41', 'realized_volatility': '0.413377649485630374162044190909488115577745535970351638'}"
"{'date': '2023-12-12', 'implied_volatility': '0.3657429834533805', 'price': '137.61', 'realized_volatility': '0.387503812037647035027550672042269030491425608387777359'}"
"{'date': '2023-12-13', 'implied_volatility': '0.3575761160569435', 'price': '138.19', 'realized_volatility': '0.380617269596107812361992590336600993815435947364631608'}"
"{'date': '2023-12-14', 'implied_volatility': '0.36138973665625196', 'price': '138', 'realized_volatility': '0.469987059473128395501626455651398702835987026011784668'}"
"{'date': '2023-12-15', 'implied_volatility': '0.353587431630572', 'price': '139.15', 'realized_volatility': '0.470951038165645084904107036950312366804189179943891590'}"
"{'date': '2023-12-18', 'implied_volatility': '0.350157314029319', 'price': '138.90', 'realized_volatility': '0.473173121710739074795653421432078581170929470030173863'}"
"{'date': '2023-12-19', 'implied_volatility': '0.3544045945229565', 'price': '140.15', 'realized_volatility': '0.529444285442208050024025651415315978143696017435089373'}"
"{'date': '2023-12-20', 'implied_volatility': '0.36924291356501104', 'price': '135.47', 'realized_volatility': '0.542802938385629277133292848012107048401673868634567275'}"
"{'date': '2023-12-21', 'implied_volatility': '0.3583829225212935', 'price': '139.91', 'realized_volatility': '0.529685465696312186069023304164608392170656444867341985'}"
"{'date': '2023-12-22', 'implied_volatility': '0.345193761639618', 'price': '139.60', 'realized_volatility': '0.553843809721509531754539574158468608075239151808935022'}"
"{'date': '2023-12-26', 'implied_volatility': '0.3696219427841645', 'price': '143.41', 'realized_volatility': '0.5551928580474910878245091930256675912459423649486855'}"
"{'date': '2023-12-27', 'implied_volatility': '0.3673643697937615', 'price': '146.07', 'realized_volatility': '0.5507033510861924840431277610742870949821380056695990'}"
"{'date': '2023-12-28', 'implied_volatility': '0.365046181747933', 'price': '148.76', 'realized_volatility': '0.5469647062147459823818975564418929841253091627761365'}"
"{'date': '2023-12-29', 'implied_volatility': '0.35835351669060045', 'price': '147.41', 'realized_volatility': '0.5549376393375511670111513800582841780310444414626975'}"
"{'date': '2024-01-02', 'implied_volatility': '0.45842570568205554', 'price': '138.58', 'realized_volatility': '0.5611272141685891971889544716806934172897569715659326'}"
"{'date': '2024-01-03', 'implied_volatility': '0.4591854597419775', 'price': '135.32', 'realized_volatility': '0.5216706859999163205348784980183557611087748031694146'}"
"{'date': '2024-01-04', 'implied_volatility': '0.45777529154128', 'price': '136.01', 'realized_volatility': '0.5349449712046221793724135413632792280381924571415734'}"
"{'date': '2024-01-05', 'implied_volatility': '0.44773629198640097', 'price': '138.58', 'realized_volatility': '0.5390115963171572229378303377794200830566075733499182'}"
"{'date': '2024-01-08', 'implied_volatility': '0.46107916363965396', 'price': '146.18', 'realized_volatility': '0.5502874787797921346581022692947224774391039040771387'}"
"{'date': '2024-01-09', 'implied_volatility': '0.463926031774582', 'price': '149.26', 'realized_volatility': '0.5220621635856790067624751617698927337590558862381326'}"
"{'date': '2024-01-10', 'implied_volatility': '0.461657613144393', 'price': '148.54', 'realized_volatility': '0.5181586012734871908510564146348814159081823195181514'}"
"{'date': '2024-01-11', 'implied_volatility': '0.46007871547391155', 'price': '148.02', 'realized_volatility': '0.5217250724598728708772876504315839511650955101729962'}"
"{'date': '2024-01-12', 'implied_volatility': '0.4567090617607745', 'price': '146.56', 'realized_volatility': '0.5217009509686573794257796957523143465437461389237847'}"
"{'date': '2024-01-16', 'implied_volatility': '0.47366843178169904', 'price': '158.74', 'realized_volatility': '0.520520662893733372254743169855516777312123676113061338'}"
"{'date': '2024-01-17', 'implied_volatility': '0.5019903374276076', 'price': '160.17', 'realized_volatility': '0.463314044644003146795013364216106808790713597763623885'}"
"{'date': '2024-01-18', 'implied_volatility': '0.4999836302531805', 'price': '162.67', 'realized_volatility': '0.463810686002299464558448713191149465306278312124709448'}"
"{'date': '2024-01-19', 'implied_volatility': '0.5068618262686215', 'price': '174.23', 'realized_volatility': '0.464347184644282639797301925523258777910986962001359675'}"
"{'date': '2024-01-22', 'implied_volatility': '0.5152750699758425', 'price': '168.18', 'realized_volatility': '0.432217685138276826604544466871290126091066460241304889'}"
"{'date': '2024-01-23', 'implied_volatility': '0.49973671542104803', 'price': '168.42', 'realized_volatility': '0.415439401687524803279446998733988185697938195017233880'}"
"{'date': '2024-01-24', 'implied_volatility': '0.5233185703636635', 'price': '178.29', 'realized_volatility': '0.543492843305375678896007875700309743661634805669062344'}"
"{'date': '2024-01-25', 'implied_volatility': '0.5600735670673715', 'price': '180.33', 'realized_volatility': '0.516987273483334922960153938508005867413862613367970890'}"
"{'date': '2024-01-26', 'implied_volatility': '0.5782938165828675', 'price': '177.25', 'realized_volatility': '0.515619550120517386871637058815087894264291895978565303'}"
"{'date': '2024-01-29', 'implied_volatility': '0.5733311630308711', 'price': '177.83', 'realized_volatility': '0.513316669462979569068176866934149357477290760844274555'}"
"{'date': '2024-01-30', 'implied_volatility': '0.5679850656427621', 'price': '172.06', 'realized_volatility': '0.513990969461698375683136011624689495849025986870387027'}"
"{'date': '2024-01-31', 'implied_volatility': '0.433294609786019', 'price': '167.69', 'realized_volatility': '0.584295578825627191684324952933245255784508415959662881'}"
"{'date': '2024-02-01', 'implied_volatility': '0.41723534271264', 'price': '170.48', 'realized_volatility': '0.604394103178924655698829396189972230980998902337940038'}"
"{'date': '2024-02-02', 'implied_volatility': '0.41755245067777', 'price': '177.66', 'realized_volatility': '0.603462960520370728684862297656223790196435501507964230'}"
"{'date': '2024-02-05', 'implied_volatility': '0.437580993438773', 'price': '174.23', 'realized_volatility': '0.586211467295193921626851311278471979026034730222882456'}"
"{'date': '2024-02-06', 'implied_volatility': '0.439592937667566', 'price': '167.88', 'realized_volatility': '0.589437374510424084859875423852751698022043969313487922'}"
"{'date': '2024-02-07', 'implied_volatility': '0.4277918318257495', 'price': '170.94', 'realized_volatility': '0.575442646701627578421393348085574309709088511723556453'}"
"{'date': '2024-02-08', 'implied_volatility': '0.43225055346707597', 'price': '169.35', 'realized_volatility': '0.576112490771257419866465487628941068407222452773266305'}"
"{'date': '2024-02-09', 'implied_volatility': '0.44324821530963854', 'price': '172.48', 'realized_volatility': '0.595199282947971061747398899782848993260911582479639518'}"
"{'date': '2024-02-12', 'implied_volatility': '0.458847693598268', 'price': '171.91', 'realized_volatility': '0.596730421111627869513368815537984476207334055091616540'}"
"{'date': '2024-02-13', 'implied_volatility': '0.46833229229242945', 'price': '171.54', 'realized_volatility': '0.612707392615221656057305213164193862635901915471271236'}"
"{'date': '2024-02-14', 'implied_volatility': '0.4749389349431005', 'price': '178.70', 'realized_volatility': '0.6276372086786071153624673437868638931702593242402382'}"
"{'date': '2024-02-15', 'implied_volatility': '0.4692162533973985', 'price': '176.76', 'realized_volatility': '0.6159960627650811569576780129811335324641048801351802'}"
"{'date': '2024-02-16', 'implied_volatility': '0.4709487776178495', 'price': '173.87', 'realized_volatility': '0.614899450818135854255063403344685798869913378060436135'}"
"{'date': '2024-02-20', 'implied_volatility': '0.487656115259589', 'price': '165.69', 'realized_volatility': '0.635533495671731121717675617181708290447594872421430047'}"
"{'date': '2024-02-21', 'implied_volatility': '0.4906034787540875', 'price': '164.29', 'realized_volatility': '0.614265038967612554283154870642009363229390502881834599'}"
"{'date': '2024-02-22', 'implied_volatility': '0.46208869065692104', 'price': '181.86', 'realized_volatility': '0.613770533345956622230875317471613819781881245691758149'}"
"{'date': '2024-02-23', 'implied_volatility': '0.457246979606398', 'price': '176.52', 'realized_volatility': '0.504210069921373277011895012198924525305842689519316228'}"
"{'date': '2024-02-26', 'implied_volatility': '0.454729418264575', 'price': '176.01', 'realized_volatility': '0.493944856113363775604823605204646612863978920995996106'}"
"{'date': '2024-02-27', 'implied_volatility': '0.4540808532755565', 'price': '178', 'realized_volatility': '0.493996701008278104074897295596683047271862475931389160'}"
"{'date': '2024-02-28', 'implied_volatility': '0.447268985918144', 'price': '176.54', 'realized_volatility': '0.493601478391341347908315372550962522021826467219906393'}"
"{'date': '2024-02-29', 'implied_volatility': '0.48994466590643904', 'price': '192.53', 'realized_volatility': '0.493042651069940006305013176920374075364919000890256459'}"
"{'date': '2024-03-01', 'implied_volatility': '0.4985338637340635', 'price': '202.64', 'realized_volatility': '0.394942129758177208174803234139450459779901278693295302'}"
"{'date': '2024-03-04', 'implied_volatility': '0.5052329377321845', 'price': '205.36', 'realized_volatility': '0.363602256577868071028770583770080593930159075871655355'}"
"{'date': '2024-03-05', 'implied_volatility': '0.5054977356392605', 'price': '205.13', 'realized_volatility': '0.362671793015319856653743338941611060093568262547774449'}"
"{'date': '2024-03-06', 'implied_volatility': '0.52053565532138', 'price': '210.63', 'realized_volatility': '0.470974128672140571421452386928204669688252005399182636'}"
"{'date': '2024-03-07', 'implied_volatility': '0.52820647966458', 'price': '211.38', 'realized_volatility': '0.471569287763371251112643079249639441998618468575440545'}"
"{'date': '2024-03-08', 'implied_volatility': '0.546472300059439', 'price': '207.39', 'realized_volatility': '0.471520367792886682739534073658373440606041431313352968'}"
"{'date': '2024-03-11', 'implied_volatility': '0.5230599346528191', 'price': '198.39', 'realized_volatility': '0.467028623229233607426887532407440689286824491897915434'}"
"{'date': '2024-03-12', 'implied_volatility': '0.5135306168352995', 'price': '202.76', 'realized_volatility': '0.447441003044427414286626199904703410948928370292103796'}"
"{'date': '2024-03-13', 'implied_volatility': '0.509327584610274', 'price': '194.79', 'realized_volatility': '0.446265574582154103051916282758721675398950597573374497'}"
"{'date': '2024-03-14', 'implied_volatility': '0.504608465278653', 'price': '187.06', 'realized_volatility': '0.449637238107941842668301706124804667770493504067811455'}"
"{'date': '2024-03-15', 'implied_volatility': '0.5007276391895955', 'price': '191.06', 'realized_volatility': '0.433084404558247482265050638234321617520244646415264877'}"
"{'date': '2024-03-18', 'implied_volatility': '0.48418236772575296', 'price': '190.65', 'realized_volatility': '0.431773895857128601069137153977404356351455303705019016'}"
"{'date': '2024-03-19', 'implied_volatility': '0.4577560774833085', 'price': '181.42', 'realized_volatility': '0.4783885759885742799322784434121888070633409299541921'}"
"{'date': '2024-03-20', 'implied_volatility': '0.44308181575968997', 'price': '179.73', 'realized_volatility': '0.4474691074646794563917387661222504801599002608733548'}"
"{'date': '2024-03-21', 'implied_volatility': '0.453877463231252', 'price': '178.68', 'realized_volatility': '0.4874967455362796090522941564586454330479795574748570'}"
"{'date': '2024-03-22', 'implied_volatility': '0.4567609720842025', 'price': '179.65', 'realized_volatility': '0.4892408644759795719742169331358193765484963496685315'}"
"{'date': '2024-03-25', 'implied_volatility': '0.4810876708447075', 'price': '178.63', 'realized_volatility': '0.4958506139166709500061426338415928024695335211208752'}"
"{'date': '2024-03-26', 'implied_volatility': '0.4719009163251165', 'price': '177.87', 'realized_volatility': '0.4956171469869982217104746309203313124756468801933881'}"
"{'date': '2024-03-27', 'implied_volatility': '0.446466471128088', 'price': '179.59', 'realized_volatility': '0.4974361143144590590666557383868054878052410053982989'}"
"{'date': '2024-03-28', 'implied_volatility': '0.424328689798523', 'price': '180.49', 'realized_volatility': '0.5027862301914796127283675792698068685428765068422733'}"
"{'date': '2024-04-01', 'implied_volatility': '0.5334225235123815', 'price': '183.34', 'realized_volatility': '0.5062386135648105733765540529071465495682087849016132'}"
"{'date': '2024-04-02', 'implied_volatility': '0.537910237943054', 'price': '178.70', 'realized_volatility': '0.5049873909942567487651298760537935518437406654162716'}"
"{'date': '2024-04-03', 'implied_volatility': '0.5351449595551621', 'price': '180.77', 'realized_volatility': '0.5933744488302867076845006107359520362061276260071176'}"
"{'date': '2024-04-04', 'implied_volatility': '0.565602440611083', 'price': '165.83', 'realized_volatility': '0.5938620861963233941657116813819746968522821920283665'}"
"{'date': '2024-04-05', 'implied_volatility': '0.533877754782697', 'price': '170.42', 'realized_volatility': '0.5226111868190885151895909758436972120623778791476234'}"
"{'date': '2024-04-08', 'implied_volatility': '0.534285792188713', 'price': '169.90', 'realized_volatility': '0.5270896514354959393747879113375392947261197311033396'}"
"{'date': '2024-04-09', 'implied_volatility': '0.5254086624753944', 'price': '170.78', 'realized_volatility': '0.5278844720577976849950042854246210527620240031724836'}"
"{'date': '2024-04-10', 'implied_volatility': '0.528137415878978', 'price': '167.14', 'realized_volatility': '0.5278877285280639635525000954450769452037086221909410'}"
"{'date': '2024-04-11', 'implied_volatility': '0.5225946381982436', 'price': '170.50', 'realized_volatility': '0.5233340228759677063063381151399690386908495925632688'}"
"{'date': '2024-04-12', 'implied_volatility': '0.5466427599895121', 'price': '163.28', 'realized_volatility': '0.518927280280873348930774744715238429023840995836554929'}"
"{'date': '2024-04-15', 'implied_volatility': '0.5395878048404315', 'price': '160.32', 'realized_volatility': '0.497813735824037566056692642244086308332708644017789648'}"
"{'date': '2024-04-16', 'implied_volatility': '0.534306185756129', 'price': '163.46', 'realized_volatility': '0.497313233837128141420246930658975666807144972386758051'}"
"{'date': '2024-04-17', 'implied_volatility': '0.55928676241502', 'price': '154.02', 'realized_volatility': '0.513522418353561941016141078153287937505701170930423374'}"
"{'date': '2024-04-18', 'implied_volatility': '0.543962674950481', 'price': '155.08', 'realized_volatility': '0.474563357458748895521396935311106966005628234887524517'}"
"{'date': '2024-04-19', 'implied_volatility': '0.572888635698641', 'price': '146.64', 'realized_volatility': '0.475551398329404268561332098487903691485186876173177351'}"
"{'date': '2024-04-22', 'implied_volatility': '0.559521953125246', 'price': '148.64', 'realized_volatility': '0.435026631858130476078327378482269411125109725894039703'}"
"{'date': '2024-04-23', 'implied_volatility': '0.549471861513225', 'price': '152.27', 'realized_volatility': '0.434137225384417782182527047953014853297218012726752406'}"
"{'date': '2024-04-24', 'implied_volatility': '0.558453749762114', 'price': '151.74', 'realized_volatility': '0.426611150633045271481991900271232329480452305375865106'}"
"{'date': '2024-04-25', 'implied_volatility': '0.5583288557395225', 'price': '153.76', 'realized_volatility': '0.439859672468257940827384801044923870340882936222616313'}"
"{'date': '2024-04-26', 'implied_volatility': '0.558892272941746', 'price': '157.40', 'realized_volatility': '0.455578613599026522617745621773811305442693194217234819'}"
"{'date': '2024-04-29', 'implied_volatility': '0.5561882715142406', 'price': '160.20', 'realized_volatility': '0.461118426795640366842035007086019789985046366882502056'}"
"{'date': '2024-04-30', 'implied_volatility': '0.5633237426094385', 'price': '158.38', 'realized_volatility': '0.475787024717746165227068993640005734663954032993125400'}"
"{'date': '2024-05-01', 'implied_volatility': '0.4474206061942875', 'price': '144.27', 'realized_volatility': '0.475377458780484822774780465828191991129003231169996381'}"
"{'date': '2024-05-02', 'implied_volatility': '0.4332715225047845', 'price': '146.16', 'realized_volatility': '0.347771101319975795823452718478263116695741142768161260'}"
"{'date': '2024-05-03', 'implied_volatility': '0.418697991592759', 'price': '150.60', 'realized_volatility': '0.351731641111548629960909461503139905899233466171513237'}"
"{'date': '2024-05-06', 'implied_volatility': '0.426761428236262', 'price': '155.78', 'realized_volatility': '0.345082195532390514070135017669666519975009718684996458'}"
"{'date': '2024-05-07', 'implied_volatility': '0.4163867957589425', 'price': '154.43', 'realized_volatility': '0.350606893186140051321532806387723644124487656085470425'}"
"{'date': '2024-05-08', 'implied_volatility': '0.410573065484031', 'price': '153.62', 'realized_volatility': '0.349410824212394164590203466510464050897398429526354285'}"
"{'date': '2024-05-09', 'implied_volatility': '0.4007478047022695', 'price': '152.39', 'realized_volatility': '0.349689582821410392009642239292312692126747838270765627'}"
"{'date': '2024-05-10', 'implied_volatility': '0.392497020291171', 'price': '151.92', 'realized_volatility': '0.383250285986720831748204116801433361001059429982172563'}"
"{'date': '2024-05-13', 'implied_volatility': '0.4020577189076175', 'price': '150.56', 'realized_volatility': '0.384214800715500645552482631384225894423303320756528268'}"
"{'date': '2024-05-14', 'implied_volatility': '0.39770409332566403', 'price': '153.16', 'realized_volatility': '0.384064445841824531118753607100263620682750515848244573'}"
"{'date': '2024-05-15', 'implied_volatility': '0.400898412079559', 'price': '159.67', 'realized_volatility': '0.379581603556281110692944167050057764905120103120781551'}"
"{'date': '2024-05-16', 'implied_volatility': '0.4163218386282165', 'price': '162.62', 'realized_volatility': '0.351311692352370435035170487880392227839104999377142999'}"
"{'date': '2024-05-17', 'implied_volatility': '0.41742564400829496', 'price': '164.47', 'realized_volatility': '0.346689530378311652021705241603324138435192310943386047'}"
"{'date': '2024-05-20', 'implied_volatility': '0.40275170610982103', 'price': '166.33', 'realized_volatility': '0.354536371212450578538324381697464166834337418816694659'}"
"{'date': '2024-05-21', 'implied_volatility': '0.3995500117094035', 'price': '164.66', 'realized_volatility': '0.385072687050085877300988164147117884491181027997834366'}"
"{'date': '2024-05-22', 'implied_volatility': '0.4181538865757065', 'price': '165.52', 'realized_volatility': '0.383441660581541893431434805852915664002549825535216235'}"
"{'date': '2024-05-23', 'implied_volatility': '0.397115461583169', 'price': '160.43', 'realized_volatility': '0.383582404206567092841478622995235484925076854007198436'}"
"{'date': '2024-05-24', 'implied_volatility': '0.37471008578933696', 'price': '166.36', 'realized_volatility': '0.368070497144894420103481452104743943525501153083471800'}"
"{'date': '2024-05-28', 'implied_volatility': '0.4100397014980155', 'price': '171.61', 'realized_volatility': '0.350788134919626581286509144559275282563221409024433901'}"
"{'date': '2024-05-29', 'implied_volatility': '0.41946262382736754', 'price': '165.14', 'realized_volatility': '0.336452157553922573590163699410285768497270559623407261'}"
"{'date': '2024-05-30', 'implied_volatility': '0.4183095046952475', 'price': '166.75', 'realized_volatility': '0.314577546342931413694537356415386388010019829230026831'}"
"{'date': '2024-05-31', 'implied_volatility': '0.4199023487273855', 'price': '166.90', 'realized_volatility': '0.327983991785413842496381677030419146774569135649239891'}"
"{'date': '2024-06-03', 'implied_volatility': '0.41811057631807147', 'price': '163.55', 'realized_volatility': '0.357746568145497236710931244381215260306231734935081646'}"
"{'date': '2024-06-04', 'implied_volatility': '0.415841170172251', 'price': '159.99', 'realized_volatility': '0.350918069879134307829755352259678601637921346833027542'}"
"{'date': '2024-06-05', 'implied_volatility': '0.40594753588961796', 'price': '166.17', 'realized_volatility': '0.379760033386239340011324179821752688597277442802003178'}"
"{'date': '2024-06-06', 'implied_volatility': '0.413752581821715', 'price': '166.78', 'realized_volatility': '0.380274027166749343223644811791817112251390607950262972'}"
"{'date': '2024-06-07', 'implied_volatility': '0.39111355474099896', 'price': '167.87', 'realized_volatility': '0.381396043736738148402991258383309604754577987364747036'}"
"{'date': '2024-06-10', 'implied_volatility': '0.411433418818585', 'price': '160.34', 'realized_volatility': '0.402727148630025740340674348431435422904337088749950731'}"
"{'date': '2024-06-11', 'implied_volatility': '0.399816355638388', 'price': '158.96', 'realized_volatility': '0.371416814466013021244595619712091552604528982769778364'}"
"{'date': '2024-06-12', 'implied_volatility': '0.3867809422970395', 'price': '160.24', 'realized_volatility': '0.370324407740260702254104921469167995992481727981937394'}"
"{'date': '2024-06-13', 'implied_volatility': '0.3926473103049245', 'price': '159.90', 'realized_volatility': '0.370756501538700763663909514167628720594035320271109580'}"
"{'date': '2024-06-14', 'implied_volatility': '0.38961871724646147', 'price': '159.63', 'realized_volatility': '0.373384607975687984651198684478911267130219730577426108'}"
"{'date': '2024-06-17', 'implied_volatility': '0.405947257850371', 'price': '158.40', 'realized_volatility': '0.527793084106625596318329821285421479016957924232313697'}"
"{'date': '2024-06-18', 'implied_volatility': '0.403848369318618', 'price': '154.63', 'realized_volatility': '0.533228110568830140391826794921628732086563329697490328'}"
"{'date': '2024-06-20', 'implied_volatility': '0.424109779690502', 'price': '161.78', 'realized_volatility': '0.534911236894625428786684856247662023478004408047136117'}"
"{'date': '2024-06-21', 'implied_volatility': '0.4101470811341985', 'price': '161.23', 'realized_volatility': '0.520898415765086427183749827575972013777679667847982544'}"
"{'date': '2024-06-24', 'implied_volatility': '0.42207929525585997', 'price': '160.25', 'realized_volatility': '0.522313421642530808540841604107981812794022587845975461'}"
"{'date': '2024-06-25', 'implied_volatility': '0.40439796226242253', 'price': '160.25', 'realized_volatility': '0.565361365470003654396926864322658886319217480706146140'}"
"{'date': '2024-06-26', 'implied_volatility': '0.4120860677757565', 'price': '157.54', 'realized_volatility': '0.586497193133305149394742386202399341905738389164586339'}"
"{'date': '2024-06-27', 'implied_volatility': '0.402611925541065', 'price': '159.47', 'realized_volatility': '0.584947213339198433580608721306066850101045215893945234'}"
"{'date': '2024-06-28', 'implied_volatility': '0.4002489507742235', 'price': '162.21', 'realized_volatility': '0.583529747230941248902528737326357738740451392396397206'}"
"{'date': '2024-07-01', 'implied_volatility': '0.48962397376637246', 'price': '157.69', 'realized_volatility': '0.581674139520716425512075712061808153266953324107084067'}"
"{'date': '2024-07-02', 'implied_volatility': '0.4878132164557435', 'price': '164.31', 'realized_volatility': '0.592354486403730348598361641181581366933195972654434041'}"
"{'date': '2024-07-03', 'implied_volatility': '0.4955191754937355', 'price': '163.90', 'realized_volatility': '0.647896422260636567561891263890488755275810198338437892'}"
"{'date': '2024-07-05', 'implied_volatility': '0.512624055519359', 'price': '171.90', 'realized_volatility': '0.64782368443728260551854721664804969663257302667608096405'}"
"{'date': '2024-07-08', 'implied_volatility': '0.5470653514599855', 'price': '178.69', 'realized_volatility': '0.62960572253054892656484733793286124165757685179777665432'}"
"{'date': '2024-07-09', 'implied_volatility': '0.5369176640945506', 'price': '177.10', 'realized_volatility': '0.62728728819381507557553327441776269316254096848760669667'}"
